"ID","groupNr","subjectNr","period","check","relevant_decI","nAnimals","animalName","treatment","e1","e2","orderTrials","orderConfidence1","confidence","confidenceTreatment","consent_beg","consent_end","whichPart","qR1","qR2","qR3","social_info","social_confidence","goal","strategy","general","partA","remarks","age","gender","time_check","time_welcome","time_HIT description","time_Instructions 1","time_Instructions 2","time_Instructions 3","time_Instructions 4","time_Instructions 5","time_Instructions 6","time_Instructions 7","time_Instructions 8","time_Instructions 9","time_Instructions 10","time_quiz","time_get ready","time_watch pic","time_estimate 1","time_confidence","time_estimate 2","time_end of round","time_Questionnaire","time_earnings","time_Collect payment","s","target","distance","gender_factor"
103,NA,NA,17,NA,NA,44,"bee",1,25,26,NA,NA,7,2,NA,NA,NA,NA,NA,NA,32,6,NA,NA,NA,NA,NA,41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,7,3,NA,NA,NA,0.142857142857143,30,2,"male"
103,NA,NA,18,NA,NA,76,"flamingo",1,45,47,NA,NA,7,3,NA,NA,NA,NA,NA,NA,51,8,NA,NA,NA,NA,NA,41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,14,3,NA,NA,NA,0.333333333333333,54,3,"male"
103,NA,NA,19,NA,NA,98,"crane",1,63,67,NA,NA,6,1,NA,NA,NA,NA,NA,NA,76,4,NA,NA,NA,NA,NA,41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,4,NA,NA,NA,0.307692307692308,75.6,0.400000000000006,"male"
103,NA,NA,20,NA,NA,62,"cricket",1,33,35,NA,NA,7,1,NA,NA,NA,NA,NA,NA,40,4,"concentration to the object","yes  estimate another mturker","concentration","no","good",41,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,13,3,115,16,NA,0.285714285714286,39.6,0.399999999999999,"male"
104,0,0,1,NA,12,93,"ant",1,64,71,"1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0","3,1,1,3,1,1,2,3,2,2,3,1,1,1,1,3,3,3,3,2,3,1,1,3,1,1,2,3,2,2,3,1,1,1,1,3,3,3,3,2",4,3,1,1,1,1,1,1,77,7,NA,NA,NA,NA,NA,27,2,20,27,4,2,8,10,12,4,10,18,7,14,19,26,8,NA,4,3,9,3,NA,NA,NA,0.538461538461538,76.8,0.200000000000003,"male"
104,NA,NA,2,NA,NA,84,"bee",0,63,74,NA,NA,2,1,NA,NA,NA,NA,NA,NA,76,4,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,2,NA,NA,NA,0.846153846153846,75.6,0.400000000000006,"male"
104,NA,NA,3,NA,NA,58,"flamingo",0,48,52,NA,NA,2,1,NA,NA,NA,NA,NA,NA,55,4,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,2,NA,NA,NA,0.571428571428571,57.6,2.59999999999999,"male"
104,NA,NA,4,NA,NA,79,"crane",1,62,69,NA,NA,4,3,NA,NA,NA,NA,NA,NA,74,7,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,1,NA,NA,NA,0.583333333333333,74.4,0.399999999999991,"male"
104,NA,NA,5,NA,NA,57,"cricket",1,53,57,NA,NA,4,1,NA,NA,NA,NA,NA,NA,63,3,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,NA,NA,NA,0.4,63.6,0.599999999999994,"male"
104,NA,NA,6,NA,NA,94,"ant",1,72,76,NA,NA,4,1,NA,NA,NA,NA,NA,NA,85,2,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,2,NA,NA,NA,0.307692307692308,86.4,1.39999999999999,"male"
104,NA,NA,7,NA,NA,44,"bee",1,47,43,NA,NA,4,2,NA,NA,NA,NA,NA,NA,39,6,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,7,1,NA,NA,NA,0.5,37.6,1.4,"male"
104,NA,NA,8,NA,NA,76,"flamingo",1,57,62,NA,NA,5,3,NA,NA,NA,NA,NA,NA,70,10,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,NA,NA,NA,0.384615384615385,68.4,1.60000000000001,"male"
104,NA,NA,9,NA,NA,98,"crane",1,72,81,NA,NA,5,2,NA,NA,NA,NA,NA,NA,93,5,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,NA,NA,NA,0.428571428571429,86.4,6.60000000000001,"male"
104,NA,NA,10,NA,NA,62,"cricket",1,51,54,NA,NA,4,2,NA,NA,NA,NA,NA,NA,61,6,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,0.3,61.2,0.199999999999996,"male"
104,NA,NA,11,NA,NA,93,"ant",0,49,53,NA,NA,2,3,NA,NA,NA,NA,NA,NA,56,7,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,NA,NA,NA,0.571428571428571,58.8,2.8,"male"
104,NA,NA,12,NA,NA,84,"bee",0,67,78,NA,NA,2,1,NA,NA,NA,NA,NA,NA,81,1,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,1,NA,NA,NA,0.785714285714286,80.4,0.600000000000009,"male"
104,NA,NA,13,NA,NA,58,"flamingo",0,62,54,NA,NA,2,1,NA,NA,NA,NA,NA,NA,49,3,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,0.615384615384615,49.6,0.600000000000001,"male"
104,NA,NA,14,NA,NA,79,"crane",1,71,77,NA,NA,5,1,NA,NA,NA,NA,NA,NA,86,2,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,0.4,85.2,0.799999999999997,"male"
104,NA,NA,15,NA,NA,57,"cricket",0,60,52,NA,NA,2,1,NA,NA,NA,NA,NA,NA,49,4,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,NA,NA,NA,0.727272727272727,48,1,"male"
104,NA,NA,16,NA,NA,94,"ant",0,81,92,NA,NA,2,3,NA,NA,NA,NA,NA,NA,95,7,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,NA,NA,0.785714285714286,97.2,2.2,"male"
104,NA,NA,17,NA,NA,44,"bee",0,57,49,NA,NA,2,3,NA,NA,NA,NA,NA,NA,46,8,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,NA,NA,0.727272727272727,45.6,0.399999999999999,"male"
104,NA,NA,18,NA,NA,76,"flamingo",0,70,78,NA,NA,2,3,NA,NA,NA,NA,NA,NA,82,8,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,NA,NA,NA,0.666666666666667,84,2,"male"
104,NA,NA,19,NA,NA,98,"crane",1,74,84,NA,NA,3,3,NA,NA,NA,NA,NA,NA,91,10,NA,NA,NA,NA,NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,0.588235294117647,88.8,2.2,"male"
104,NA,NA,20,NA,NA,62,"cricket",0,68,55,NA,NA,2,2,NA,NA,NA,NA,NA,NA,50,6,"How information from others influences our decisions with limited firsthand information","I split the difference between our guesses, figuring that it's most likely that between our two guesses the answer lies between.",NA,"The instructions were clear.",NA,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,110,7,NA,0.722222222222222,54.4,4.40000000000001,"male"
105,0,0,1,NA,11,93,"ant",1,68,100,"1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1","3,3,3,1,2,2,3,1,2,2,1,3,3,3,1,1,1,1,3,1,3,3,3,1,2,2,3,1,2,2,1,3,3,3,1,1,1,1,3,1",9,3,1,1,1,1,1,1,82,9,NA,NA,NA,NA,NA,56,1,42,29,6,23,147,65,20,11,11,15,10,10,20,58,321,NA,9,13,24,8,NA,NA,NA,2.28571428571429,81.6,0.400000000000006,"female"
105,NA,NA,2,NA,NA,84,"bee",0,48,85,NA,NA,9,3,NA,NA,NA,NA,NA,NA,60,8,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6,11,4,NA,NA,NA,3.08333333333333,57.6,2.40000000000001,"female"
105,NA,NA,3,NA,NA,58,"flamingo",1,60,110,NA,NA,10,3,NA,NA,NA,NA,NA,NA,47,8,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,9,4,NA,NA,NA,-3.84615384615385,48,1,"female"
105,NA,NA,4,NA,NA,79,"crane",0,42,102,NA,NA,10,1,NA,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,9,4,NA,NA,NA,5,50.4,3.6,"female"
105,NA,NA,5,NA,NA,57,"cricket",1,74,125,NA,NA,10,2,NA,NA,NA,NA,NA,NA,59,6,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,4,9,5,NA,NA,NA,-3.4,59.2,0.200000000000003,"female"
105,NA,NA,6,NA,NA,94,"ant",0,45,95,NA,NA,10,2,NA,NA,NA,NA,NA,NA,57,6,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,20,4,NA,NA,NA,4.16666666666667,54,3,"female"
105,NA,NA,7,NA,NA,44,"bee",0,16,76,NA,NA,10,3,NA,NA,NA,NA,NA,NA,19,10,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,9,6,NA,NA,NA,20,19.2,0.199999999999999,"female"
105,NA,NA,8,NA,NA,76,"flamingo",1,44,103,NA,NA,10,1,NA,NA,NA,NA,NA,NA,52,4,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,10,4,NA,NA,NA,7.375,52.8,0.799999999999997,"female"
105,NA,NA,9,NA,NA,98,"crane",0,52,99,NA,NA,9,2,NA,NA,NA,NA,NA,NA,62,6,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,9,6,NA,NA,NA,4.7,62.4,0.399999999999999,"female"
105,NA,NA,10,NA,NA,62,"cricket",0,40,101,NA,NA,9,2,NA,NA,NA,NA,NA,NA,50,6,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,9,9,NA,NA,NA,6.1,48,2,"female"
105,NA,NA,11,NA,NA,93,"ant",1,90,109,NA,NA,7,1,NA,NA,NA,NA,NA,NA,110,4,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,11,4,NA,NA,NA,0.95,108,2,"female"
105,NA,NA,12,NA,NA,84,"bee",1,57,80,NA,NA,9,3,NA,NA,NA,NA,NA,NA,68,7,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,11,32,NA,NA,NA,2.09090909090909,68.4,0.399999999999991,"female"
105,NA,NA,13,NA,NA,58,"flamingo",0,22,76,NA,NA,9,3,NA,NA,NA,NA,NA,NA,24,9,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,13,5,NA,NA,NA,27,26.4,2.4,"female"
105,NA,NA,14,NA,NA,79,"crane",0,30,72,NA,NA,9,3,NA,NA,NA,NA,NA,NA,41,9,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,10,6,NA,NA,NA,3.81818181818182,36,5,"female"
105,NA,NA,15,NA,NA,57,"cricket",1,53,82,NA,NA,9,1,NA,NA,NA,NA,NA,NA,63,3,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,9,4,NA,NA,NA,2.9,63.6,0.599999999999994,"female"
105,NA,NA,16,NA,NA,94,"ant",0,29,105,NA,NA,9,1,NA,NA,NA,NA,NA,NA,36,2,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,22,88,NA,NA,NA,10.8571428571429,34.8,1.2,"female"
105,NA,NA,17,NA,NA,44,"bee",1,58,93,NA,NA,9,1,NA,NA,NA,NA,NA,NA,46,3,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,9,6,NA,NA,NA,-2.91666666666667,46.4,0.400000000000006,"female"
105,NA,NA,18,NA,NA,76,"flamingo",1,43,97,NA,NA,9,1,NA,NA,NA,NA,NA,NA,52,4,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,11,5,NA,NA,NA,6,51.6,0.399999999999999,"female"
105,NA,NA,19,NA,NA,98,"crane",0,40,92,NA,NA,9,3,NA,NA,NA,NA,NA,NA,49,7,NA,NA,NA,NA,NA,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,9,5,NA,NA,NA,5.77777777777778,48,1,"female"
105,NA,NA,20,NA,NA,62,"cricket",1,63,79,NA,NA,9,1,NA,NA,NA,NA,NA,NA,50,3,"concentration and decision making ability","my photographic memory","best for my mental excersize","yes pretty sure about that","nope it was clear",56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,8,6,88,22,NA,-1.23076923076923,50.4,0.400000000000006,"female"
106,0,0,1,NA,12,93,"ant",1,80,86,"1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1","2,1,3,2,1,3,3,3,3,2,1,3,1,1,3,2,3,1,1,1,2,1,3,2,1,3,3,3,3,2,1,3,1,1,3,2,3,1,1,1",6,2,1,1,1,1,1,1,94,6,NA,NA,NA,NA,NA,24,2,29,25,6,4,9,11,18,4,20,17,6,15,26,24,10,NA,6,2,6,2,NA,NA,NA,0.428571428571429,96,2,"male"
106,NA,NA,2,NA,NA,84,"bee",0,69,74,NA,NA,4,1,NA,NA,NA,NA,NA,NA,84,4,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,7,2,NA,NA,NA,0.333333333333333,82.8,1.2,"male"
106,NA,NA,3,NA,NA,58,"flamingo",0,62,55,NA,NA,5,3,NA,NA,NA,NA,NA,NA,52,8,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,8,4,NA,NA,NA,0.7,49.6,2.4,"male"
106,NA,NA,4,NA,NA,79,"crane",0,89,86,NA,NA,4,2,NA,NA,NA,NA,NA,NA,73,5,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,2,NA,NA,NA,0.1875,71.2,1.8,"male"
106,NA,NA,5,NA,NA,57,"cricket",1,49,50,NA,NA,6,1,NA,NA,NA,NA,NA,NA,58,1,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,2,NA,NA,NA,0.111111111111111,58.8,0.799999999999997,"male"
106,NA,NA,6,NA,NA,94,"ant",0,74,85,NA,NA,3,3,NA,NA,NA,NA,NA,NA,89,8,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,2,NA,NA,NA,0.733333333333333,88.8,0.200000000000003,"male"
106,NA,NA,7,NA,NA,44,"bee",1,35,37,NA,NA,7,3,NA,NA,NA,NA,NA,NA,43,9,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,6,2,NA,NA,NA,0.25,42,1,"male"
106,NA,NA,8,NA,NA,76,"flamingo",0,71,79,NA,NA,3,3,NA,NA,NA,NA,NA,NA,82,8,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,6,2,NA,NA,NA,0.727272727272727,85.2,3.2,"male"
106,NA,NA,9,NA,NA,98,"crane",0,74,89,NA,NA,3,3,NA,NA,NA,NA,NA,NA,91,10,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7,2,NA,NA,NA,0.882352941176471,88.8,2.2,"male"
106,NA,NA,10,NA,NA,62,"cricket",0,60,68,NA,NA,4,2,NA,NA,NA,NA,NA,NA,78,6,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6,1,NA,NA,NA,0.444444444444444,72,6,"male"
106,NA,NA,11,NA,NA,93,"ant",0,68,68,NA,NA,3,1,NA,NA,NA,NA,NA,NA,67,3,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,1,NA,NA,NA,0,81.6,14.6,"male"
106,NA,NA,12,NA,NA,84,"bee",1,77,84,NA,NA,6,3,NA,NA,NA,NA,NA,NA,91,9,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,1,NA,NA,NA,0.5,92.4,1.39999999999999,"male"
106,NA,NA,13,NA,NA,58,"flamingo",1,60,60,NA,NA,6,1,NA,NA,NA,NA,NA,NA,49,3,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,2,NA,NA,NA,0,48,1,"male"
106,NA,NA,14,NA,NA,79,"crane",1,76,78,NA,NA,6,1,NA,NA,NA,NA,NA,NA,93,4,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,0.117647058823529,91.2,1.8,"male"
106,NA,NA,15,NA,NA,57,"cricket",1,68,64,NA,NA,5,3,NA,NA,NA,NA,NA,NA,55,7,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,7,1,NA,NA,NA,0.307692307692308,54.4,0.599999999999994,"male"
106,NA,NA,16,NA,NA,94,"ant",1,72,76,NA,NA,6,2,NA,NA,NA,NA,NA,NA,90,6,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,1,NA,NA,NA,0.222222222222222,86.4,3.60000000000001,"male"
106,NA,NA,17,NA,NA,44,"bee",1,37,39,NA,NA,6,3,NA,NA,NA,NA,NA,NA,44,7,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,1,NA,NA,NA,0.285714285714286,44.4,0.399999999999999,"male"
106,NA,NA,18,NA,NA,76,"flamingo",0,60,63,NA,NA,3,1,NA,NA,NA,NA,NA,NA,72,3,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,0.25,72,0,"male"
106,NA,NA,19,NA,NA,98,"crane",0,80,81,NA,NA,4,1,NA,NA,NA,NA,NA,NA,97,2,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,NA,NA,NA,0.0588235294117647,96,1,"male"
106,NA,NA,20,NA,NA,62,"cricket",1,63,62,NA,NA,5,1,NA,NA,NA,NA,NA,NA,50,3,"Evaluate decision making and predictions when given the prediction of others.","I used their predictions to adjust my own predictions based on confident they were. I adjusted my predictions more when they were more confident.","It was difficult to make accurate predictions given the limited time.","Yes, they were easy to understand.","None",24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,114,9,NA,0.0769230769230769,50.4,0.400000000000006,"male"
107,0,0,1,NA,20,93,"ant",1,101,127,"1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0","3,1,1,3,3,1,3,3,1,2,1,1,1,3,2,2,2,3,3,1,3,1,1,3,3,1,3,3,1,2,1,1,1,3,2,2,2,3,3,1",9,3,1,1,1,1,1,1,82,9,NA,NA,NA,NA,NA,54,1,688,17,3,3,6,7,5,5,3,5,3,7,4,10,4,NA,7,11,13,5,NA,NA,NA,-1.36842105263158,80.8,1.19999999999999,"female"
107,NA,NA,2,NA,NA,84,"bee",0,138,128,NA,NA,10,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,27,9,4,NA,NA,NA,0.208333333333333,110.4,20.4,"female"
107,NA,NA,3,NA,NA,58,"flamingo",0,131,139,NA,NA,9,1,NA,NA,NA,NA,NA,NA,103,2,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,16,6,NA,NA,NA,-0.285714285714286,104.8,1.80000000000001,"female"
107,NA,NA,4,NA,NA,79,"crane",1,131,122,NA,NA,9,3,NA,NA,NA,NA,NA,NA,103,7,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,10,7,NA,NA,NA,0.321428571428571,104.8,1.80000000000001,"female"
107,NA,NA,5,NA,NA,57,"cricket",1,134,130,NA,NA,9,3,NA,NA,NA,NA,NA,NA,87,10,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,10,5,NA,NA,NA,0.0851063829787234,107.2,20.2,"female"
107,NA,NA,6,NA,NA,94,"ant",0,125,120,NA,NA,10,1,NA,NA,NA,NA,NA,NA,103,1,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,11,9,NA,NA,NA,0.227272727272727,100,3,"female"
107,NA,NA,7,NA,NA,44,"bee",1,137,124,NA,NA,9,3,NA,NA,NA,NA,NA,NA,75,9,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,26,14,4,NA,NA,NA,0.209677419354839,109.6,34.6,"female"
107,NA,NA,8,NA,NA,76,"flamingo",0,133,127,NA,NA,10,3,NA,NA,NA,NA,NA,NA,113,8,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,11,5,NA,NA,NA,0.3,106.4,6.59999999999999,"female"
107,NA,NA,9,NA,NA,98,"crane",1,130,138,NA,NA,9,1,NA,NA,NA,NA,NA,NA,102,1,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,9,5,NA,NA,NA,-0.285714285714286,104,2,"female"
107,NA,NA,10,NA,NA,62,"cricket",1,116,132,NA,NA,10,2,NA,NA,NA,NA,NA,NA,97,6,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,9,4,NA,NA,NA,-0.842105263157895,92.8,4.19999999999999,"female"
107,NA,NA,11,NA,NA,93,"ant",0,119,135,NA,NA,10,1,NA,NA,NA,NA,NA,NA,110,4,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,8,4,NA,NA,NA,-1.77777777777778,95.2,14.8,"female"
107,NA,NA,12,NA,NA,84,"bee",0,106,118,NA,NA,10,1,NA,NA,NA,NA,NA,NA,84,4,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,8,4,NA,NA,NA,-0.545454545454545,84.8,0.800000000000011,"female"
107,NA,NA,13,NA,NA,58,"flamingo",0,115,129,NA,NA,6,1,NA,NA,NA,NA,NA,NA,88,1,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,9,5,NA,NA,NA,-0.518518518518518,92,4,"female"
107,NA,NA,14,NA,NA,79,"crane",1,95,113,NA,NA,7,3,NA,NA,NA,NA,NA,NA,75,7,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,10,4,NA,NA,NA,-0.9,76,1,"female"
107,NA,NA,15,NA,NA,57,"cricket",1,105,125,NA,NA,10,2,NA,NA,NA,NA,NA,NA,80,6,NA,NA,NA,NA,NA,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,9,4,NA,NA,NA,-0.8,84,4,"female"
