"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","uncertainty","confidence_treatments","confidence_self_category","confidence_self_factor","social_confidence_factor","norm1","under","under_factor","copy","stay"
69,45,45,1,79,54,0,14,5,1,1,"100%","Low",2,"Medium","1",0.569620253164557,-1,"underestimate",0,1
69,22,29,0,57,38,0.4375,15,3,3,1,"30%","Low",1,"Low","3",0.385964912280702,-1,"underestimate",0,0
69,31,35,0,94,37,0.666666666666667,16,3,10,3,"30%","High",1,"Low","10",0.329787234042553,-1,"underestimate",0,0
69,39,43,1,44,46,0.571428571428571,17,3,8,3,"100%","High",1,"Low","8",0.886363636363636,-1,"underestimate",0,0
69,35,39,0,76,45,0.4,18,2,6,2,"30%","Medium",1,"Low","6",0.460526315789474,-1,"underestimate",0,0
69,37,45,1,98,47,0.8,19,3,5,2,"100%","Medium",1,"Low","5",0.377551020408163,-1,"underestimate",0,0
69,43,46,1,62,50,0.428571428571429,20,3,6,2,"100%","Medium",1,"Low","6",0.693548387096774,-1,"underestimate",0,0
70,98,82,1,93,77,0.761904761904762,1,9,7,3,"100%","High",3,"High","7",1.05376344086022,1,"overestimate",0,0
70,51,53,0,84,62,0.181818181818182,2,10,2,1,"30%","Low",3,"High","2",0.607142857142857,-1,"underestimate",0,0
70,39,41,0,58,45,0.333333333333333,3,8,4,1,"30%","Low",3,"High","4",0.672413793103448,-1,"underestimate",0,0
70,75,79,0,79,93,0.222222222222222,4,8,4,1,"30%","Low",3,"High","4",0.949367088607595,-1,"underestimate",0,0
70,84,71,1,57,67,0.764705882352941,5,8,4,1,"100%","Low",3,"High","4",1.47368421052632,1,"overestimate",0,0
70,103,89,1,94,85,0.777777777777778,6,8,2,1,"100%","Low",3,"High","2",1.09574468085106,1,"overestimate",0,0
70,26,27,0,44,32,0.166666666666667,7,7,6,2,"30%","Medium",3,"High","6",0.590909090909091,-1,"underestimate",0,0
70,95,82,1,76,75,0.65,8,8,6,2,"100%","Medium",3,"High","6",1.25,1,"overestimate",0,0
70,117,108,1,98,97,0.45,9,8,2,1,"100%","Low",3,"High","2",1.19387755102041,1,"overestimate",0,0
70,18,21,0,62,18,Inf,10,7,2,1,"30%","Low",3,"High","2",0.290322580645161,-1,"underestimate",0,0
70,23,32,0,93,39,0.5625,11,8,5,2,"30%","Medium",3,"High","5",0.247311827956989,-1,"underestimate",0,0
70,46,50,0,84,60,0.285714285714286,12,8,8,3,"30%","High",3,"High","8",0.547619047619048,-1,"underestimate",0,0
70,31,35,1,58,37,0.666666666666667,13,8,10,3,"100%","High",3,"High","10",0.53448275862069,-1,"underestimate",0,0
70,46,51,0,79,55,0.555555555555556,14,7,10,3,"30%","High",3,"High","10",0.582278481012658,-1,"underestimate",0,0
70,33,36,0,57,42,0.333333333333333,15,8,7,3,"30%","High",3,"High","7",0.578947368421053,-1,"underestimate",0,0
70,95,83,1,94,75,0.6,16,8,7,3,"100%","High",3,"High","7",1.01063829787234,1,"overestimate",0,0
70,55,51,1,44,45,0.4,17,7,6,2,"100%","Medium",3,"High","6",1.25,1,"overestimate",0,0
70,66,71,1,76,79,0.384615384615385,18,8,2,1,"100%","Low",3,"High","2",0.868421052631579,-1,"underestimate",0,0
70,95,103,1,98,111,0.5,19,9,8,3,"100%","High",3,"High","8",0.969387755102041,-1,"underestimate",0,0
70,21,22,0,62,24,0.333333333333333,20,7,10,3,"30%","High",3,"High","10",0.338709677419355,-1,"underestimate",0,0
71,70,67,1,93,67,1,1,7,3,1,"100%","Low",3,"High","3",0.752688172043011,-1,"underestimate",1,0
71,65,79,0,84,78,1.07692307692308,2,7,2,1,"30%","Low",3,"High","2",0.773809523809524,-1,"underestimate",0,0
71,28,30,0,58,30,1,3,4,1,1,"30%","Low",1,"Low","1",0.482758620689655,-1,"underestimate",1,0
71,22,50,0,79,50,1,4,5,5,2,"30%","Medium",2,"Medium","5",0.278481012658228,-1,"underestimate",1,0
71,15,38,0,57,38,1,5,5,3,1,"30%","Low",2,"Medium","3",0.263157894736842,-1,"underestimate",1,0
71,38,48,1,94,48,1,6,5,7,3,"100%","High",2,"Medium","7",0.404255319148936,-1,"underestimate",1,0
71,10,12,0,44,12,1,7,4,10,3,"30%","High",1,"Low","10",0.227272727272727,-1,"underestimate",1,0
71,42,50,1,76,50,1,8,4,6,2,"100%","Medium",1,"Low","6",0.552631578947368,-1,"underestimate",1,0
71,48,57,1,98,57,1,9,4,2,1,"100%","Low",1,"Low","2",0.489795918367347,-1,"underestimate",1,0
71,38,46,1,62,46,1,10,5,7,3,"100%","High",2,"Medium","7",0.612903225806452,-1,"underestimate",1,0
71,16,6,0,93,6,1,11,5,1,1,"30%","Low",2,"Medium","1",0.172043010752688,-1,"underestimate",1,0
71,39,47,1,84,47,1,12,4,6,2,"100%","Medium",1,"Low","6",0.464285714285714,-1,"underestimate",1,0
71,24,40,0,58,40,1,13,6,6,2,"30%","Medium",2,"Medium","6",0.413793103448276,-1,"underestimate",1,0
71,40,47,1,79,47,1,14,5,7,3,"100%","High",2,"Medium","7",0.506329113924051,-1,"underestimate",1,0
71,14,38,0,57,38,1,15,5,3,1,"30%","Low",2,"Medium","3",0.245614035087719,-1,"underestimate",1,0
71,24,36,0,94,36,1,16,4,2,1,"30%","Low",1,"Low","2",0.25531914893617,-1,"underestimate",1,0
71,31,40,1,44,40,1,17,5,10,3,"100%","High",2,"Medium","10",0.704545454545455,-1,"underestimate",1,0
71,52,62,1,76,62,1,18,5,7,3,"100%","High",2,"Medium","7",0.684210526315789,-1,"underestimate",1,0
71,65,72,1,98,72,1,19,6,8,3,"100%","High",2,"Medium","8",0.663265306122449,-1,"underestimate",1,0
71,16,20,0,62,20,1,20,5,10,3,"30%","High",2,"Medium","10",0.258064516129032,-1,"underestimate",1,0
72,38,38,1,93,48,0,1,6,5,2,"100%","Medium",2,"Medium","5",0.408602150537634,-1,"underestimate",0,1
72,42,44,0,84,50,0.25,2,5,1,1,"30%","Low",2,"Medium","1",0.5,-1,"underestimate",0,0
72,32,37,0,58,37,1,3,3,10,3,"30%","High",1,"Low","10",0.551724137931034,-1,"underestimate",1,0
72,62,62,1,79,75,0,4,3,2,1,"100%","Low",1,"Low","2",0.784810126582278,-1,"underestimate",0,1
72,27,28,0,57,38,0.0909090909090909,5,2,3,1,"30%","Low",1,"Low","3",0.473684210526316,-1,"underestimate",0,0
72,49,55,0,94,57,0.75,6,2,8,3,"30%","High",1,"Low","8",0.521276595744681,-1,"underestimate",0,0
72,34,35,1,44,41,0.142857142857143,7,4,6,2,"100%","Medium",1,"Low","6",0.772727272727273,-1,"underestimate",0,0
72,30,37,0,76,45,0.466666666666667,8,2,6,2,"30%","Medium",1,"Low","6",0.394736842105263,-1,"underestimate",0,0
72,60,68,1,98,72,0.666666666666667,9,3,8,3,"100%","High",1,"Low","8",0.612244897959184,-1,"underestimate",0,0
72,34,35,1,62,40,0.166666666666667,10,4,4,1,"100%","Low",1,"Low","4",0.548387096774194,-1,"underestimate",0,0
72,28,31,0,93,42,0.214285714285714,11,2,3,1,"30%","Low",1,"Low","3",0.301075268817204,-1,"underestimate",0,0
72,33,34,0,84,34,1,12,2,10,3,"30%","High",1,"Low","10",0.392857142857143,-1,"underestimate",1,0
72,56,56,1,58,66,0,13,4,3,1,"100%","Low",1,"Low","3",0.96551724137931,-1,"underestimate",0,1
72,41,43,0,79,47,0.333333333333333,14,2,7,3,"30%","High",1,"Low","7",0.518987341772152,-1,"underestimate",0,0
72,40,40,1,57,47,0,15,2,1,1,"100%","Low",1,"Low","1",0.701754385964912,-1,"underestimate",0,1
72,62,65,1,94,74,0.25,16,4,5,2,"100%","Medium",1,"Low","5",0.659574468085106,-1,"underestimate",0,0
72,53,53,1,44,42,0,17,5,4,1,"100%","Low",2,"Medium","4",1.20454545454545,1,"overestimate",0,1
72,38,45,0,76,47,0.777777777777778,18,2,8,3,"30%","High",1,"Low","8",0.5,-1,"underestimate",0,0
72,44,45,0,98,49,0.2,19,2,7,3,"30%","High",1,"Low","7",0.448979591836735,-1,"underestimate",0,0
72,55,60,1,62,65,0.5,20,4,8,3,"100%","High",1,"Low","8",0.887096774193548,-1,"underestimate",0,0
73,94,90,1,93,75,0.210526315789474,1,8,6,2,"100%","Medium",3,"High","6",1.01075268817204,1,"overestimate",0,0
73,43,44,0,84,53,0.1,2,9,4,1,"30%","Low",3,"High","4",0.511904761904762,-1,"underestimate",0,0
73,24,24,0,58,24,NA,3,8,9,3,"30%","High",3,"High","9",0.413793103448276,-1,"underestimate",1,1
73,27,27,0,79,18,0,4,8,1,1,"30%","Low",3,"High","1",0.341772151898734,-1,"underestimate",0,1
73,27,26,0,57,33,-0.166666666666667,5,8,7,3,"30%","High",3,"High","7",0.473684210526316,-1,"underestimate",0,0
73,90,94,1,94,103,0.307692307692308,6,8,7,3,"100%","High",3,"High","7",0.957446808510638,-1,"underestimate",0,0
73,18,18,0,44,27,0,7,8,1,1,"30%","Low",3,"High","1",0.409090909090909,-1,"underestimate",0,1
73,37,38,0,76,47,0.1,8,7,8,3,"30%","High",3,"High","8",0.486842105263158,-1,"underestimate",0,0
73,92,97,1,98,110,0.277777777777778,9,8,7,3,"100%","High",3,"High","7",0.938775510204082,-1,"underestimate",0,0
73,61,59,1,62,73,-0.166666666666667,10,7,1,1,"100%","Low",3,"High","1",0.983870967741935,-1,"underestimate",0,0
73,67,75,1,93,82,0.533333333333333,11,8,9,3,"100%","High",3,"High","9",0.720430107526882,-1,"underestimate",0,0
73,72,72,1,84,86,0,12,8,5,2,"100%","Medium",3,"High","5",0.857142857142857,-1,"underestimate",0,1
73,33,34,0,58,39,0.166666666666667,13,9,1,1,"30%","Low",3,"High","1",0.568965517241379,-1,"underestimate",0,0
73,82,70,1,79,66,0.75,14,8,3,1,"100%","Low",3,"High","3",1.0379746835443,1,"overestimate",0,0
73,25,26,0,57,43,0.0555555555555556,15,8,6,2,"30%","Medium",3,"High","6",0.43859649122807,-1,"underestimate",0,0
73,102,104,1,94,82,-0.1,16,8,7,3,"100%","High",3,"High","7",1.08510638297872,1,"overestimate",0,0
73,59,60,1,44,46,-0.0769230769230769,17,8,3,1,"100%","Low",3,"High","3",1.34090909090909,1,"overestimate",0,0
73,45,46,0,76,51,0.166666666666667,18,7,8,3,"30%","High",3,"High","8",0.592105263157895,-1,"underestimate",0,0
73,55,56,0,98,70,0.0666666666666667,19,8,5,2,"30%","Medium",3,"High","5",0.561224489795918,-1,"underestimate",0,0
73,58,59,1,62,70,0.0833333333333333,20,7,3,1,"100%","Low",3,"High","3",0.935483870967742,-1,"underestimate",0,0
74,82,85,1,93,98,0.1875,1,5,8,3,"100%","High",2,"Medium","8",0.881720430107527,-1,"underestimate",0,0
74,91,91,0,84,72,0,2,5,1,1,"30%","Low",2,"Medium","1",1.08333333333333,1,"overestimate",0,1
74,47,50,1,58,56,0.333333333333333,3,8,6,2,"100%","Medium",3,"High","6",0.810344827586207,-1,"underestimate",0,0
74,80,76,0,79,63,0.235294117647059,4,4,7,3,"30%","High",1,"Low","7",1.0126582278481,1,"overestimate",0,0
74,48,52,1,57,58,0.4,5,6,7,3,"100%","High",2,"Medium","7",0.842105263157895,-1,"underestimate",0,0
74,90,90,0,94,103,0,6,5,1,1,"30%","Low",2,"Medium","1",0.957446808510638,-1,"underestimate",0,1
74,39,39,1,44,45,0,7,8,6,2,"100%","Medium",3,"High","6",0.886363636363636,-1,"underestimate",0,1
74,73,73,1,76,88,0,8,5,2,1,"100%","Low",2,"Medium","2",0.960526315789474,-1,"underestimate",0,1
74,84,84,0,98,102,0,9,3,1,1,"30%","Low",1,"Low","1",0.857142857142857,-1,"underestimate",0,1
74,69,69,1,62,56,0,10,6,7,3,"100%","High",2,"Medium","7",1.11290322580645,1,"overestimate",0,1
74,72,72,0,93,87,0,11,3,8,3,"30%","High",1,"Low","8",0.774193548387097,-1,"underestimate",0,1
74,78,80,0,84,90,0.166666666666667,12,2,3,1,"30%","Low",1,"Low","3",0.928571428571429,-1,"underestimate",0,0
74,64,59,0,58,52,0.416666666666667,13,3,8,3,"30%","High",1,"Low","8",1.10344827586207,1,"overestimate",0,0
74,90,84,0,79,74,0.375,14,4,7,3,"30%","High",1,"Low","7",1.13924050632911,1,"overestimate",0,0
74,63,63,0,57,51,0,15,4,1,1,"30%","Low",1,"Low","1",1.10526315789474,1,"overestimate",0,1
74,75,82,1,94,90,0.466666666666667,16,3,6,2,"100%","Medium",1,"Low","6",0.797872340425532,-1,"underestimate",0,0
74,61,61,1,44,49,0,17,6,3,1,"100%","Low",2,"Medium","3",1.38636363636364,1,"overestimate",0,1
74,66,66,0,76,79,0,18,3,2,1,"30%","Low",1,"Low","2",0.868421052631579,-1,"underestimate",0,1
74,82,88,1,98,100,0.333333333333333,19,4,9,3,"100%","High",1,"Low","9",0.836734693877551,-1,"underestimate",0,0
74,67,67,1,62,50,0,20,6,6,2,"100%","Medium",2,"Medium","6",1.08064516129032,1,"overestimate",0,1
75,8,8,1,93,43,0,1,9,8,3,"100%","High",3,"High","8",0.0860215053763441,-1,"underestimate",0,1
75,33,33,0,84,46,0,2,8,2,1,"30%","Low",3,"High","2",0.392857142857143,-1,"underestimate",0,1
75,33,33,0,58,39,0,3,8,1,1,"30%","Low",3,"High","1",0.568965517241379,-1,"underestimate",0,1
75,58,59,1,79,69,0.0909090909090909,4,8,1,1,"100%","Low",3,"High","1",0.734177215189873,-1,"underestimate",0,0
75,38,39,1,57,47,0.111111111111111,5,7,8,3,"100%","High",3,"High","8",0.666666666666667,-1,"underestimate",0,0
75,68,70,1,94,85,0.117647058823529,6,8,2,1,"100%","Low",3,"High","2",0.723404255319149,-1,"underestimate",0,0
75,58,51,1,44,46,0.583333333333333,7,7,3,1,"100%","Low",3,"High","3",1.31818181818182,1,"overestimate",0,0
75,59,64,0,76,70,0.454545454545455,8,7,10,3,"30%","High",3,"High","10",0.776315789473684,-1,"underestimate",0,0
75,69,79,0,98,85,0.625,9,7,7,3,"30%","High",3,"High","7",0.704081632653061,-1,"underestimate",0,0
75,66,61,1,62,52,0.357142857142857,10,8,2,1,"100%","Low",3,"High","2",1.06451612903226,1,"overestimate",0,0
75,66,73,0,93,78,0.583333333333333,11,8,6,2,"30%","Medium",3,"High","6",0.709677419354839,-1,"underestimate",0,0
75,77,84,1,84,94,0.411764705882353,12,7,5,2,"100%","Medium",3,"High","5",0.916666666666667,-1,"underestimate",0,0
75,65,59,1,58,52,0.461538461538462,13,7,8,3,"100%","High",3,"High","8",1.12068965517241,1,"overestimate",0,0
75,90,79,1,79,74,0.6875,14,6,7,3,"100%","High",2,"Medium","7",1.13924050632911,1,"overestimate",0,0
75,63,56,0,57,51,0.583333333333333,15,5,1,1,"30%","Low",2,"Medium","1",1.10526315789474,1,"overestimate",0,0
75,76,84,1,94,90,0.571428571428571,16,6,9,3,"100%","High",2,"Medium","9",0.808510638297872,-1,"underestimate",0,0
75,74,69,0,44,62,0.416666666666667,17,7,9,3,"30%","High",3,"High","9",1.68181818181818,1,"overestimate",0,0
75,63,68,0,76,73,0.5,18,7,1,1,"30%","Low",3,"High","1",0.828947368421053,-1,"underestimate",0,0
75,80,86,0,98,96,0.375,19,8,6,2,"30%","Medium",3,"High","6",0.816326530612245,-1,"underestimate",0,0
75,78,66,0,62,61,0.705882352941177,20,8,6,2,"30%","Medium",3,"High","6",1.25806451612903,1,"overestimate",0,0
76,74,80,1,93,88,0.428571428571429,1,8,8,3,"100%","High",3,"High","8",0.795698924731183,-1,"underestimate",0,0
76,72,74,0,84,86,0.142857142857143,2,4,1,1,"30%","Low",1,"Low","1",0.857142857142857,-1,"underestimate",0,0
76,44,45,0,58,52,0.125,3,6,4,1,"30%","Low",2,"Medium","4",0.758620689655172,-1,"underestimate",0,0
76,71,75,0,79,85,0.285714285714286,4,8,9,3,"30%","High",3,"High","9",0.89873417721519,-1,"underestimate",0,0
76,56,59,0,57,67,0.272727272727273,5,8,5,2,"30%","Medium",3,"High","5",0.982456140350877,-1,"underestimate",0,0
76,81,91,1,94,103,0.454545454545455,6,7,1,1,"100%","Low",3,"High","1",0.861702127659574,-1,"underestimate",0,0
76,35,36,0,44,42,0.142857142857143,7,9,6,2,"30%","Medium",3,"High","6",0.795454545454545,-1,"underestimate",0,0
76,55,58,0,76,65,0.3,8,7,3,1,"30%","Low",3,"High","3",0.723684210526316,-1,"underestimate",0,0
76,94,99,1,98,111,0.294117647058824,9,5,8,3,"100%","High",2,"Medium","8",0.959183673469388,-1,"underestimate",0,0
76,65,55,1,62,53,0.833333333333333,10,9,7,3,"100%","High",3,"High","7",1.04838709677419,1,"overestimate",0,0
76,70,75,0,93,84,0.357142857142857,11,6,8,3,"30%","High",2,"Medium","8",0.752688172043011,-1,"underestimate",0,0
76,62,68,0,84,75,0.461538461538462,12,7,2,1,"30%","Low",3,"High","2",0.738095238095238,-1,"underestimate",0,0
76,49,51,1,58,55,0.333333333333333,13,6,4,1,"100%","Low",2,"Medium","4",0.844827586206897,-1,"underestimate",0,0
76,55,60,0,79,66,0.454545454545455,14,8,3,1,"30%","Low",3,"High","3",0.69620253164557,-1,"underestimate",0,0
76,41,43,0,57,49,0.25,15,8,4,1,"30%","Low",3,"High","4",0.719298245614035,-1,"underestimate",0,0
76,84,96,1,94,107,0.521739130434783,16,7,6,2,"100%","Medium",3,"High","6",0.893617021276596,-1,"underestimate",0,0
76,42,44,1,44,50,0.25,17,9,9,3,"100%","High",3,"High","9",0.954545454545455,-1,"underestimate",0,0
76,71,74,1,76,82,0.272727272727273,18,7,8,3,"100%","High",3,"High","8",0.934210526315789,-1,"underestimate",0,0
76,88,95,1,98,104,0.4375,19,5,7,3,"100%","High",2,"Medium","7",0.897959183673469,-1,"underestimate",0,0
76,44,45,1,62,50,0.166666666666667,20,10,6,2,"100%","Medium",3,"High","6",0.709677419354839,-1,"underestimate",0,0
77,66,74,1,93,77,0.727272727272727,1,4,7,3,"100%","High",1,"Low","7",0.709677419354839,-1,"underestimate",0,0
77,32,39,0,84,46,0.5,2,8,2,1,"30%","Low",3,"High","2",0.380952380952381,-1,"underestimate",0,0
77,20,23,0,58,30,0.3,3,7,1,1,"30%","Low",3,"High","1",0.344827586206897,-1,"underestimate",0,0
77,82,70,1,79,66,0.75,4,4,3,1,"100%","Low",1,"Low","3",1.0379746835443,1,"overestimate",0,0
77,71,66,1,57,58,0.384615384615385,5,6,7,3,"100%","High",2,"Medium","7",1.24561403508772,1,"overestimate",0,0
77,77,85,1,94,90,0.615384615384615,6,4,9,3,"100%","High",1,"Low","9",0.819148936170213,-1,"underestimate",0,0
77,21,23,0,44,32,0.181818181818182,7,4,6,2,"30%","Medium",1,"Low","6",0.477272727272727,-1,"underestimate",0,0
77,34,36,0,76,38,0.5,8,7,4,1,"30%","Low",3,"High","4",0.447368421052632,-1,"underestimate",0,0
77,78,87,1,98,93,0.6,9,3,5,2,"100%","Medium",1,"Low","5",0.795918367346939,-1,"underestimate",0,0
77,54,60,1,62,64,0.6,10,5,3,1,"100%","Low",2,"Medium","3",0.870967741935484,-1,"underestimate",0,0
77,41,45,0,93,47,0.666666666666667,11,3,2,1,"30%","Low",1,"Low","2",0.440860215053763,-1,"underestimate",0,0
77,70,80,1,84,86,0.625,12,6,5,2,"100%","Medium",2,"Medium","5",0.833333333333333,-1,"underestimate",0,0
77,52,56,1,58,62,0.4,13,5,8,3,"100%","High",2,"Medium","8",0.896551724137931,-1,"underestimate",0,0
77,29,36,0,79,41,0.583333333333333,14,7,9,3,"30%","High",3,"High","9",0.367088607594937,-1,"underestimate",0,0
77,51,56,1,57,60,0.555555555555556,15,6,1,1,"100%","Low",2,"Medium","1",0.894736842105263,-1,"underestimate",0,0
77,39,42,0,94,46,0.428571428571429,16,7,6,2,"30%","Medium",3,"High","6",0.414893617021277,-1,"underestimate",0,0
77,15,14,0,44,19,-0.25,17,8,10,3,"30%","High",3,"High","10",0.340909090909091,-1,"underestimate",0,0
77,71,78,1,76,85,0.5,18,8,2,1,"100%","Low",3,"High","2",0.934210526315789,-1,"underestimate",0,0
77,42,45,0,98,49,0.428571428571429,19,8,7,3,"30%","High",3,"High","7",0.428571428571429,-1,"underestimate",0,0
77,26,25,0,62,24,0.5,20,7,10,3,"30%","High",3,"High","10",0.419354838709677,-1,"underestimate",0,0
78,55,60,1,93,65,0.5,1,8,9,3,"100%","High",3,"High","9",0.591397849462366,-1,"underestimate",0,0
78,31,32,0,84,41,0.1,2,9,6,2,"30%","Medium",3,"High","6",0.369047619047619,-1,"underestimate",0,0
78,60,57,1,58,47,0.230769230769231,3,9,5,2,"100%","Medium",3,"High","5",1.03448275862069,1,"overestimate",0,0
78,85,88,1,79,67,-0.166666666666667,4,7,9,3,"100%","High",3,"High","9",1.07594936708861,1,"overestimate",0,0
78,42,45,1,57,51,0.333333333333333,5,7,1,1,"100%","Low",3,"High","1",0.736842105263158,-1,"underestimate",0,0
78,34,32,0,94,37,-0.666666666666667,6,8,10,3,"30%","High",3,"High","10",0.361702127659574,-1,"underestimate",0,0
78,12,13,0,44,27,0.0666666666666667,7,9,1,1,"30%","Low",3,"High","1",0.272727272727273,-1,"underestimate",0,0
78,82,80,1,76,65,0.117647058823529,8,7,3,1,"100%","Low",3,"High","3",1.07894736842105,1,"overestimate",0,0
78,25,28,0,98,53,0.107142857142857,9,7,4,1,"30%","Low",3,"High","4",0.255102040816327,-1,"underestimate",0,0
78,73,70,1,62,58,0.2,10,7,3,1,"100%","Low",3,"High","3",1.17741935483871,1,"overestimate",0,0
78,68,65,1,93,82,-0.214285714285714,11,7,9,3,"100%","High",3,"High","9",0.731182795698925,-1,"underestimate",0,0
78,36,38,0,84,46,0.2,12,9,2,1,"30%","Low",3,"High","2",0.428571428571429,-1,"underestimate",0,0
78,53,55,1,58,65,0.166666666666667,13,7,6,2,"100%","Medium",3,"High","6",0.913793103448276,-1,"underestimate",0,0
78,21,26,0,79,50,0.172413793103448,14,7,5,2,"30%","Medium",3,"High","5",0.265822784810127,-1,"underestimate",0,0
78,28,30,0,57,38,0.2,15,8,3,1,"30%","Low",3,"High","3",0.491228070175439,-1,"underestimate",0,0
78,36,38,0,94,48,0.166666666666667,16,7,7,3,"30%","High",3,"High","7",0.382978723404255,-1,"underestimate",0,0
78,19,20,0,44,19,Inf,17,9,10,3,"30%","High",3,"High","10",0.431818181818182,-1,"underestimate",0,0
78,30,45,0,76,37,2.14285714285714,18,7,10,3,"30%","High",3,"High","10",0.394736842105263,-1,"underestimate",0,0
78,90,92,1,98,102,0.166666666666667,19,7,1,1,"100%","Low",3,"High","1",0.918367346938776,-1,"underestimate",0,0
78,54,56,1,62,65,0.181818181818182,20,9,8,3,"100%","High",3,"High","8",0.870967741935484,-1,"underestimate",0,0
79,80,81,1,93,110,0.0333333333333333,1,3,4,1,"100%","Low",1,"Low","4",0.860215053763441,-1,"underestimate",0,0
79,57,57,0,84,69,0,2,3,3,1,"30%","Low",1,"Low","3",0.678571428571429,-1,"underestimate",0,1
79,60,59,0,58,49,0.0909090909090909,3,2,3,1,"30%","Low",1,"Low","3",1.03448275862069,1,"overestimate",0,0
79,107,107,0,79,85,0,4,5,9,3,"30%","High",2,"Medium","9",1.35443037974684,1,"overestimate",0,1
79,56,57,1,57,67,0.0909090909090909,5,3,5,2,"100%","Medium",1,"Low","5",0.982456140350877,-1,"underestimate",0,0
79,80,80,1,94,95,0,6,3,7,3,"100%","High",1,"Low","7",0.851063829787234,-1,"underestimate",0,1
79,39,39,1,44,46,0,7,2,8,3,"100%","High",1,"Low","8",0.886363636363636,-1,"underestimate",0,1
79,59,59,0,76,70,0,8,2,3,1,"30%","Low",1,"Low","3",0.776315789473684,-1,"underestimate",0,1
79,111,111,0,98,91,0,9,5,10,3,"30%","High",2,"Medium","10",1.13265306122449,1,"overestimate",0,1
79,78,78,1,62,61,0,10,6,4,1,"100%","Low",2,"Medium","4",1.25806451612903,1,"overestimate",0,1
79,60,61,0,93,75,0.0666666666666667,11,3,6,2,"30%","Medium",1,"Low","6",0.645161290322581,-1,"underestimate",0,0
79,54,54,0,84,63,0,12,5,1,1,"30%","Low",2,"Medium","1",0.642857142857143,-1,"underestimate",0,1
79,87,87,1,58,71,0,13,6,1,1,"100%","Low",2,"Medium","1",1.5,1,"overestimate",0,1
79,105,104,1,79,80,0.04,14,2,5,2,"100%","Medium",1,"Low","5",1.32911392405063,1,"overestimate",0,0
79,59,59,0,57,46,0,15,2,6,2,"30%","Medium",1,"Low","6",1.03508771929825,1,"overestimate",0,1
79,63,63,0,94,75,0,16,2,7,3,"30%","High",1,"Low","7",0.670212765957447,-1,"underestimate",0,1
79,45,45,1,44,34,0,17,2,9,3,"100%","High",1,"Low","9",1.02272727272727,1,"overestimate",0,1
79,70,70,0,76,82,0,18,2,8,3,"30%","High",1,"Low","8",0.921052631578947,-1,"underestimate",0,1
79,114,114,1,98,91,0,19,5,10,3,"100%","High",2,"Medium","10",1.16326530612245,1,"overestimate",0,1
79,50,50,1,62,61,0,20,2,4,1,"100%","Low",1,"Low","4",0.806451612903226,-1,"underestimate",0,1
80,100,100,1,93,67,0,1,3,3,1,"100%","Low",1,"Low","3",1.0752688172043,1,"overestimate",0,1
80,30,35,0,84,46,0.3125,2,4,2,1,"30%","Low",1,"Low","2",0.357142857142857,-1,"underestimate",0,0
